NAME,PLATE,MW
MOL00045013,PLATE00000118,310.40
MOL00045014,PLATE00000118,323.40
MOL00045015,PLATE00000118,323.34
MOL00045016,PLATE00000118,312.37
MOL00045017,PLATE00000118,360.85
MOL00045018,PLATE00000118,399.42
MOL00045019,PLATE00000118,326.41
MOL00045020,PLATE00000118,332.37
MOL00045021,PLATE00000118,338.47
MOL00045022,PLATE00000118,335.76
MOL00045023,PLATE00000118,355.45
MOL00045024,PLATE00000118,380.55
MOL00045025,PLATE00000118,353.37
MOL00045026,PLATE00000118,318.39
MOL00045027,PLATE00000118,389.51
MOL00045028,PLATE00000118,375.49
MOL00045029,PLATE00000118,330.33
MOL00045030,PLATE00000118,347.43
MOL00045031,PLATE00000118,346.45
MOL00045032,PLATE00000118,346.83
MOL00045033,PLATE00000118,300.38
MOL00045034,PLATE00000118,395.52
MOL00045035,PLATE00000118,393.55
MOL00045036,PLATE00000118,337.39
MOL00045037,PLATE00000118,351.49
MOL00045038,PLATE00000118,299.34
MOL00045039,PLATE00000118,374.46
MOL00045040,PLATE00000118,271.35
MOL00045041,PLATE00000118,378.52
MOL00045042,PLATE00000118,376.45
MOL00045043,PLATE00000118,367.46
MOL00045044,PLATE00000118,398.50
MOL00045045,PLATE00000118,316.36
MOL00045046,PLATE00000118,282.39
MOL00045047,PLATE00000118,297.32
MOL00045048,PLATE00000118,286.35
MOL00045049,PLATE00000118,374.88
MOL00045050,PLATE00000118,346.45
MOL00045051,PLATE00000118,388.48
MOL00045052,PLATE00000118,387.50
MOL00045053,PLATE00000118,324.44
MOL00045054,PLATE00000118,296.40
MOL00045055,PLATE00000118,338.47
MOL00045056,PLATE00000118,339.37
MOL00045057,PLATE00000118,269.36
MOL00045058,PLATE00000118,322.37
MOL00045059,PLATE00000118,352.41
MOL00045060,PLATE00000118,285.39
MOL00045061,PLATE00000118,281.36
MOL00045062,PLATE00000118,366.46
MOL00045063,PLATE00000118,277.31
MOL00045064,PLATE00000118,295.34
MOL00045065,PLATE00000118,395.52
MOL00045066,PLATE00000118,255.32
MOL00045067,PLATE00000118,390.50
MOL00045068,PLATE00000118,322.41
MOL00045069,PLATE00000118,298.40
MOL00045070,PLATE00000118,274.32
MOL00045071,PLATE00000118,258.29
MOL00045072,PLATE00000118,387.50
MOL00045073,PLATE00000118,356.40
MOL00045074,PLATE00000118,379.48
MOL00045075,PLATE00000118,352.40
MOL00045076,PLATE00000118,283.39
MOL00045077,PLATE00000118,295.34
MOL00045078,PLATE00000118,337.44
MOL00045079,PLATE00000118,344.43
MOL00045080,PLATE00000118,300.37
MOL00045081,PLATE00000118,393.43
MOL00045082,PLATE00000118,270.35
MOL00045083,PLATE00000118,338.42
MOL00045084,PLATE00000118,298.36
MOL00045085,PLATE00000118,290.36
MOL00045086,PLATE00000118,307.38
MOL00045087,PLATE00000118,395.52
MOL00045088,PLATE00000118,268.38
MOL00045089,PLATE00000118,374.49
MOL00045090,PLATE00000118,302.36
MOL00045091,PLATE00000118,320.36
MOL00045092,PLATE00000118,398.48
MOL00045093,PLATE00000118,368.49
MOL00045094,PLATE00000118,273.33
MOL00045095,PLATE00000118,334.39
MOL00045096,PLATE00000118,352.41
MOL00045097,PLATE00000118,377.46
MOL00045098,PLATE00000118,310.41
MOL00045099,PLATE00000118,272.32
MOL00045100,PLATE00000118,381.49
MOL00045101,PLATE00000118,330.83
MOL00045102,PLATE00000118,326.40
MOL00045103,PLATE00000118,390.88
MOL00045104,PLATE00000118,259.35
MOL00045105,PLATE00000118,389.47
MOL00045106,PLATE00000118,266.73
MOL00045107,PLATE00000118,356.44
MOL00045108,PLATE00000118,287.41
MOL00045109,PLATE00000118,278.35
MOL00045110,PLATE00000118,269.30
MOL00045111,PLATE00000118,324.44
MOL00045112,PLATE00000118,296.37
MOL00045113,PLATE00000118,290.42
MOL00045114,PLATE00000118,330.38
MOL00045115,PLATE00000118,370.46
MOL00045116,PLATE00000118,374.41
MOL00045117,PLATE00000118,298.40
MOL00045118,PLATE00000118,288.35
MOL00045119,PLATE00000118,272.32
MOL00045120,PLATE00000118,393.50
MOL00045121,PLATE00000118,365.86
MOL00045122,PLATE00000118,332.42
MOL00045123,PLATE00000118,352.40
MOL00045124,PLATE00000118,374.46
MOL00045125,PLATE00000118,290.36
MOL00045126,PLATE00000118,393.55
MOL00045127,PLATE00000118,336.42
MOL00045128,PLATE00000118,276.72
MOL00045129,PLATE00000118,396.50
MOL00045130,PLATE00000118,349.90
MOL00045131,PLATE00000118,332.42
MOL00045132,PLATE00000118,393.55
MOL00045133,PLATE00000118,371.41
MOL00045134,PLATE00000118,333.45
MOL00045135,PLATE00000118,393.89
MOL00045136,PLATE00000118,296.43
MOL00045137,PLATE00000118,282.77
MOL00045138,PLATE00000118,276.35
MOL00045139,PLATE00000118,343.40
MOL00045140,PLATE00000118,254.33
MOL00045141,PLATE00000118,344.43
MOL00045142,PLATE00000118,338.45
MOL00045143,PLATE00000118,326.42
MOL00045144,PLATE00000118,356.44
MOL00045145,PLATE00000118,386.46
MOL00045146,PLATE00000118,324.44
MOL00045147,PLATE00000118,348.42
MOL00045148,PLATE00000118,259.33
MOL00045149,PLATE00000118,344.85
MOL00045150,PLATE00000118,266.34
MOL00045151,PLATE00000118,352.49
MOL00045152,PLATE00000118,279.34
MOL00045153,PLATE00000118,388.48
MOL00045154,PLATE00000118,291.35
MOL00045155,PLATE00000118,348.42
MOL00045156,PLATE00000118,256.31
MOL00045157,PLATE00000118,261.31
MOL00045158,PLATE00000118,260.29
MOL00045159,PLATE00000118,324.44
MOL00045160,PLATE00000118,294.31
MOL00045161,PLATE00000118,388.48
MOL00045162,PLATE00000118,365.40
MOL00045163,PLATE00000118,378.44
MOL00045164,PLATE00000118,386.47
MOL00045165,PLATE00000118,350.48
MOL00045166,PLATE00000118,294.74
MOL00045167,PLATE00000118,300.37
MOL00045168,PLATE00000118,329.37
MOL00045169,PLATE00000118,364.44
MOL00045170,PLATE00000118,362.44
MOL00045171,PLATE00000118,360.47
MOL00045172,PLATE00000118,395.52
MOL00045173,PLATE00000118,287.80
MOL00045174,PLATE00000118,365.49
MOL00045175,PLATE00000118,374.46
MOL00045176,PLATE00000118,391.42
MOL00045177,PLATE00000118,344.43
MOL00045178,PLATE00000118,373.47
MOL00045179,PLATE00000118,350.50
MOL00045180,PLATE00000118,288.41
MOL00045181,PLATE00000118,254.30
MOL00045182,PLATE00000118,347.43
MOL00045183,PLATE00000118,297.39
MOL00045184,PLATE00000118,359.49
MOL00045185,PLATE00000118,338.41
MOL00045186,PLATE00000118,276.35
MOL00045187,PLATE00000118,359.49
MOL00045188,PLATE00000118,397.47
MOL00045189,PLATE00000118,332.42
MOL00045190,PLATE00000118,332.44
MOL00045191,PLATE00000118,354.42
MOL00045192,PLATE00000118,355.45
MOL00045193,PLATE00000118,386.89
MOL00045194,PLATE00000118,338.47
MOL00045195,PLATE00000118,342.41
MOL00045196,PLATE00000118,303.38
MOL00045197,PLATE00000118,332.37
MOL00045198,PLATE00000118,252.32
MOL00045199,PLATE00000118,386.51
MOL00045200,PLATE00000118,299.33
MOL00045201,PLATE00000118,392.45
MOL00045202,PLATE00000118,273.21
MOL00045203,PLATE00000118,326.41
MOL00045204,PLATE00000118,258.37
MOL00045205,PLATE00000118,369.41
MOL00045206,PLATE00000118,381.48
MOL00045207,PLATE00000118,324.44
MOL00045208,PLATE00000118,254.29
MOL00045209,PLATE00000118,386.51
MOL00045210,PLATE00000118,358.42
MOL00045211,PLATE00000118,392.47
MOL00045212,PLATE00000118,365.88
MOL00045213,PLATE00000118,346.45
MOL00045214,PLATE00000118,296.27
MOL00045215,PLATE00000118,349.41
MOL00045216,PLATE00000118,393.50
MOL00045217,PLATE00000118,326.43
MOL00045218,PLATE00000118,391.53
MOL00045219,PLATE00000118,368.40
MOL00045220,PLATE00000118,310.41
MOL00045221,PLATE00000118,263.38
MOL00045222,PLATE00000118,337.39
MOL00045223,PLATE00000118,381.54
MOL00045224,PLATE00000118,365.49
MOL00045225,PLATE00000118,394.49
MOL00045226,PLATE00000118,324.48
MOL00045227,PLATE00000118,269.29
MOL00045228,PLATE00000118,374.87
MOL00045229,PLATE00000118,330.40
MOL00045230,PLATE00000118,289.39
MOL00045231,PLATE00000118,362.42
MOL00045232,PLATE00000118,295.78
MOL00045233,PLATE00000118,381.48
MOL00045234,PLATE00000118,262.33
MOL00045235,PLATE00000118,380.50
MOL00045236,PLATE00000118,253.34
MOL00045237,PLATE00000118,352.38
MOL00045238,PLATE00000118,374.46
MOL00045239,PLATE00000118,294.37
MOL00045240,PLATE00000118,256.32
MOL00045241,PLATE00000118,320.79
MOL00045242,PLATE00000118,358.46
MOL00045243,PLATE00000118,379.30
MOL00045244,PLATE00000118,289.35
MOL00045245,PLATE00000118,340.39
MOL00045246,PLATE00000118,265.32
MOL00045247,PLATE00000118,272.32
MOL00045248,PLATE00000118,275.35
MOL00045249,PLATE00000118,394.42
MOL00045250,PLATE00000118,263.25
MOL00045251,PLATE00000118,256.31
MOL00045252,PLATE00000118,286.76
MOL00045253,PLATE00000118,311.33
MOL00045254,PLATE00000118,310.31
MOL00045255,PLATE00000118,330.83
MOL00045256,PLATE00000118,329.78
MOL00045257,PLATE00000118,330.37
MOL00045258,PLATE00000118,277.34
MOL00045259,PLATE00000118,372.44
MOL00045260,PLATE00000118,288.35
MOL00045261,PLATE00000118,318.39
MOL00045262,PLATE00000118,319.79
MOL00045263,PLATE00000118,334.39
MOL00045264,PLATE00000118,318.39
MOL00045265,PLATE00000118,326.46
MOL00045266,PLATE00000118,390.50
MOL00045267,PLATE00000118,338.37
MOL00045268,PLATE00000118,298.36
MOL00045269,PLATE00000118,283.37
MOL00045270,PLATE00000118,353.44
MOL00045271,PLATE00000118,346.45
MOL00045272,PLATE00000118,353.44
MOL00045273,PLATE00000118,346.40
MOL00045274,PLATE00000118,387.92
MOL00045275,PLATE00000118,388.53
MOL00045276,PLATE00000118,310.41
MOL00045277,PLATE00000118,338.45
MOL00045278,PLATE00000118,324.48
MOL00045279,PLATE00000118,344.41
MOL00045280,PLATE00000118,339.83
MOL00045281,PLATE00000118,392.47
MOL00045282,PLATE00000118,320.34
MOL00045283,PLATE00000118,388.53
MOL00045284,PLATE00000118,340.42
MOL00045285,PLATE00000118,327.31
MOL00045286,PLATE00000118,360.84
MOL00045287,PLATE00000118,384.47
MOL00045288,PLATE00000118,284.37
MOL00045289,PLATE00000118,363.43
MOL00045290,PLATE00000118,376.45
MOL00045291,PLATE00000118,324.44
MOL00045292,PLATE00000118,310.38
MOL00045293,PLATE00000118,360.85
MOL00045294,PLATE00000118,306.37
MOL00045295,PLATE00000118,349.41
MOL00045296,PLATE00000118,287.36
MOL00045297,PLATE00000118,370.46
MOL00045298,PLATE00000118,282.34
MOL00045299,PLATE00000118,271.32
MOL00045300,PLATE00000118,296.37
MOL00045301,PLATE00000118,311.33
MOL00045302,PLATE00000118,295.34
MOL00045303,PLATE00000118,344.85
MOL00045304,PLATE00000118,258.34
MOL00045305,PLATE00000118,352.38
MOL00045306,PLATE00000118,277.34
MOL00045307,PLATE00000118,364.42
MOL00045308,PLATE00000118,274.32
MOL00045309,PLATE00000118,362.44
MOL00045310,PLATE00000118,294.74
MOL00045311,PLATE00000118,362.44
MOL00045312,PLATE00000119,298.73
MOL00045313,PLATE00000119,370.37
MOL00045314,PLATE00000119,325.37
MOL00045315,PLATE00000119,279.29
MOL00045316,PLATE00000119,334.37
MOL00045317,PLATE00000119,280.77
MOL00045318,PLATE00000119,372.44
MOL00045319,PLATE00000119,279.72
MOL00045320,PLATE00000119,310.40
MOL00045321,PLATE00000119,253.35
MOL00045322,PLATE00000119,356.47
MOL00045323,PLATE00000119,356.42
MOL00045324,PLATE00000119,346.43
MOL00045325,PLATE00000119,328.41
MOL00045326,PLATE00000119,344.48
MOL00045327,PLATE00000119,367.42
MOL00045328,PLATE00000119,349.41
MOL00045329,PLATE00000119,383.88
MOL00045330,PLATE00000119,302.30
MOL00045331,PLATE00000119,341.39
MOL00045332,PLATE00000119,375.45
MOL00045333,PLATE00000119,331.37
MOL00045334,PLATE00000119,358.47
MOL00045335,PLATE00000119,318.33
MOL00045336,PLATE00000119,251.33
MOL00045337,PLATE00000119,310.40
MOL00045338,PLATE00000119,252.72
MOL00045339,PLATE00000119,252.27
MOL00045340,PLATE00000119,261.34
MOL00045341,PLATE00000119,344.41
MOL00045342,PLATE00000119,255.32
MOL00045343,PLATE00000119,309.36
MOL00045344,PLATE00000119,283.33
MOL00045345,PLATE00000119,299.33
MOL00045346,PLATE00000119,253.34
MOL00045347,PLATE00000119,250.66
MOL00045348,PLATE00000119,257.35
MOL00045349,PLATE00000119,266.30
MOL00045350,PLATE00000119,340.78
MOL00045351,PLATE00000119,349.79
MOL00045352,PLATE00000119,269.36
MOL00045353,PLATE00000119,258.25
MOL00045354,PLATE00000119,269.34
MOL00045355,PLATE00000119,284.31
MOL00045356,PLATE00000119,300.36
MOL00045357,PLATE00000119,359.22
MOL00045358,PLATE00000119,316.18
MOL00045359,PLATE00000119,257.35
MOL00045360,PLATE00000119,286.29
MOL00045361,PLATE00000119,341.41
MOL00045362,PLATE00000119,325.37
MOL00045363,PLATE00000119,302.39
MOL00045364,PLATE00000119,330.78
MOL00045365,PLATE00000119,320.46
MOL00045366,PLATE00000119,356.44
MOL00045367,PLATE00000119,394.49
MOL00045368,PLATE00000119,319.37
MOL00045369,PLATE00000119,288.33
MOL00045370,PLATE00000119,356.47
MOL00045371,PLATE00000119,313.38
MOL00045372,PLATE00000119,380.88
MOL00045373,PLATE00000119,324.34
MOL00045374,PLATE00000119,338.45
MOL00045375,PLATE00000119,305.41
MOL00045376,PLATE00000119,385.44
MOL00045377,PLATE00000119,252.27
MOL00045378,PLATE00000119,344.36
MOL00045379,PLATE00000119,336.39
MOL00045380,PLATE00000119,341.45
MOL00045381,PLATE00000119,359.77
MOL00045382,PLATE00000119,320.39
MOL00045383,PLATE00000119,339.81
MOL00045384,PLATE00000119,257.35
MOL00045385,PLATE00000119,283.33
MOL00045386,PLATE00000119,269.14
MOL00045387,PLATE00000119,298.39
MOL00045388,PLATE00000119,269.34
MOL00045389,PLATE00000119,347.37
MOL00045390,PLATE00000119,283.39
MOL00045391,PLATE00000119,250.30
MOL00045392,PLATE00000119,264.34
MOL00045393,PLATE00000119,317.18
MOL00045394,PLATE00000119,275.73
MOL00045395,PLATE00000119,289.72
MOL00045396,PLATE00000119,253.27
MOL00045397,PLATE00000119,345.19
MOL00045398,PLATE00000119,329.41
MOL00045399,PLATE00000119,311.78
MOL00045400,PLATE00000119,295.40
MOL00045401,PLATE00000119,268.32
MOL00045402,PLATE00000119,281.36
MOL00045403,PLATE00000119,298.30
MOL00045404,PLATE00000119,308.34
MOL00045405,PLATE00000119,394.45
MOL00045406,PLATE00000119,262.26
MOL00045407,PLATE00000119,269.40
MOL00045408,PLATE00000119,340.43
MOL00045409,PLATE00000119,333.41
MOL00045410,PLATE00000119,251.29
MOL00045411,PLATE00000119,370.45
MOL00045412,PLATE00000119,337.33
MOL00045413,PLATE00000119,363.40
MOL00045414,PLATE00000119,372.43
MOL00045415,PLATE00000119,323.40
MOL00045416,PLATE00000119,267.33
MOL00045417,PLATE00000119,281.32
MOL00045418,PLATE00000119,252.32
MOL00045419,PLATE00000119,280.33
MOL00045420,PLATE00000119,302.81
MOL00045421,PLATE00000119,307.36
MOL00045422,PLATE00000119,373.49
MOL00045423,PLATE00000119,298.34
MOL00045424,PLATE00000119,312.42
MOL00045425,PLATE00000119,321.38
MOL00045426,PLATE00000119,326.14
MOL00045427,PLATE00000119,358.45
MOL00045428,PLATE00000119,310.36
MOL00045429,PLATE00000119,299.71
MOL00045430,PLATE00000119,357.19
MOL00045431,PLATE00000119,335.40
MOL00045432,PLATE00000119,253.73
MOL00045433,PLATE00000119,255.32
MOL00045434,PLATE00000119,349.17
MOL00045435,PLATE00000119,269.30
MOL00045436,PLATE00000119,260.72
MOL00045437,PLATE00000119,331.37
MOL00045438,PLATE00000119,261.37
MOL00045439,PLATE00000119,312.37
MOL00045440,PLATE00000119,261.37
MOL00045441,PLATE00000119,272.30
MOL00045442,PLATE00000119,253.27
MOL00045443,PLATE00000119,276.72
MOL00045444,PLATE00000119,261.34
MOL00045445,PLATE00000119,266.27
MOL00045446,PLATE00000119,284.37
MOL00045447,PLATE00000119,283.38
MOL00045448,PLATE00000119,288.37
MOL00045449,PLATE00000119,298.30
MOL00045450,PLATE00000119,281.36
MOL00045451,PLATE00000119,309.15
MOL00045452,PLATE00000119,295.30
MOL00045453,PLATE00000119,299.35
MOL00045454,PLATE00000119,318.39
MOL00045455,PLATE00000119,251.33
MOL00045456,PLATE00000119,285.39
MOL00045457,PLATE00000119,314.38
MOL00045458,PLATE00000119,284.36
MOL00045459,PLATE00000119,319.38
MOL00045460,PLATE00000119,304.35
MOL00045461,PLATE00000119,390.49
MOL00045462,PLATE00000119,371.42
MOL00045463,PLATE00000119,275.69
MOL00045464,PLATE00000119,380.45
MOL00045465,PLATE00000119,329.37
MOL00045466,PLATE00000119,318.35
MOL00045467,PLATE00000119,268.29
MOL00045468,PLATE00000119,396.88
MOL00045469,PLATE00000119,335.41
MOL00045470,PLATE00000119,343.41
MOL00045471,PLATE00000119,275.33
MOL00045472,PLATE00000119,373.49
MOL00045473,PLATE00000119,372.44
MOL00045474,PLATE00000119,294.24
MOL00045475,PLATE00000119,309.41
MOL00045476,PLATE00000119,312.34
MOL00045477,PLATE00000119,364.43
MOL00045478,PLATE00000119,356.43
MOL00045479,PLATE00000119,355.41
MOL00045480,PLATE00000119,320.84
MOL00045481,PLATE00000119,256.31
MOL00045482,PLATE00000119,268.72
MOL00045483,PLATE00000119,305.71
MOL00045484,PLATE00000119,282.77
MOL00045485,PLATE00000119,329.40
MOL00045486,PLATE00000119,300.36
MOL00045487,PLATE00000119,293.34
MOL00045488,PLATE00000119,261.34
MOL00045489,PLATE00000119,272.30
MOL00045490,PLATE00000119,277.27
MOL00045491,PLATE00000119,276.72
MOL00045492,PLATE00000119,388.46
MOL00045493,PLATE00000119,334.35
MOL00045494,PLATE00000119,270.35
MOL00045495,PLATE00000119,277.36
MOL00045496,PLATE00000119,274.34
MOL00045497,PLATE00000119,309.15
MOL00045498,PLATE00000119,320.36
MOL00045499,PLATE00000119,330.34
MOL00045500,PLATE00000119,260.29
MOL00045501,PLATE00000119,257.35
MOL00045502,PLATE00000119,274.34
MOL00045503,PLATE00000119,337.35
MOL00045504,PLATE00000119,271.36
MOL00045505,PLATE00000119,327.30
MOL00045506,PLATE00000119,321.38
MOL00045507,PLATE00000119,265.28
MOL00045508,PLATE00000119,330.43
MOL00045509,PLATE00000119,379.39
MOL00045510,PLATE00000119,255.32
MOL00045511,PLATE00000119,278.27
MOL00045512,PLATE00000119,308.38
MOL00045513,PLATE00000119,309.37
MOL00045514,PLATE00000119,314.39
MOL00045515,PLATE00000119,388.46
MOL00045516,PLATE00000119,350.40
MOL00045517,PLATE00000119,333.79
MOL00045518,PLATE00000119,391.45
MOL00045519,PLATE00000119,342.42
MOL00045520,PLATE00000119,352.46
MOL00045521,PLATE00000119,346.41
MOL00045522,PLATE00000119,326.40
MOL00045523,PLATE00000119,388.51
MOL00045524,PLATE00000119,253.30
MOL00045525,PLATE00000119,348.45
MOL00045526,PLATE00000119,321.26
MOL00045527,PLATE00000119,312.39
MOL00045528,PLATE00000119,303.81
MOL00045529,PLATE00000119,269.34
MOL00045530,PLATE00000119,282.40
MOL00045531,PLATE00000119,271.27
MOL00045532,PLATE00000119,254.35
MOL00045533,PLATE00000119,281.35
MOL00045534,PLATE00000119,269.34
MOL00045535,PLATE00000119,275.35
MOL00045536,PLATE00000119,317.40
MOL00045537,PLATE00000119,286.33
MOL00045538,PLATE00000119,255.70
MOL00045539,PLATE00000119,300.38
MOL00045540,PLATE00000119,283.75
MOL00045541,PLATE00000119,345.19
MOL00045542,PLATE00000119,306.38
MOL00045543,PLATE00000119,281.14
MOL00045544,PLATE00000119,267.39
MOL00045545,PLATE00000119,306.34
MOL00045546,PLATE00000119,284.31
MOL00045547,PLATE00000119,324.78
MOL00045548,PLATE00000119,281.74
MOL00045549,PLATE00000119,281.35
MOL00045550,PLATE00000119,300.42
MOL00045551,PLATE00000119,260.38
MOL00045552,PLATE00000119,297.40
MOL00045553,PLATE00000119,378.45
MOL00045554,PLATE00000119,291.37
MOL00045555,PLATE00000119,375.43
MOL00045556,PLATE00000119,331.42
MOL00045557,PLATE00000119,351.81
MOL00045558,PLATE00000119,351.43
MOL00045559,PLATE00000119,256.26
MOL00045560,PLATE00000119,322.41
MOL00045561,PLATE00000119,314.30
MOL00045562,PLATE00000119,328.42
MOL00045563,PLATE00000119,341.43
MOL00045564,PLATE00000119,300.36
MOL00045565,PLATE00000119,325.39
MOL00045566,PLATE00000119,316.36
MOL00045567,PLATE00000119,390.84
MOL00045568,PLATE00000119,382.48
MOL00045569,PLATE00000119,301.38
MOL00045570,PLATE00000119,359.47
MOL00045571,PLATE00000119,388.49
MOL00045572,PLATE00000119,396.44
MOL00045573,PLATE00000119,314.39
MOL00045574,PLATE00000119,324.40
MOL00045575,PLATE00000119,336.39
MOL00045576,PLATE00000119,251.75
MOL00045577,PLATE00000119,256.31
MOL00045578,PLATE00000119,312.39
MOL00045579,PLATE00000119,269.30
MOL00045580,PLATE00000119,356.48
MOL00045581,PLATE00000119,291.35
MOL00045582,PLATE00000119,282.36
MOL00045583,PLATE00000119,289.38
MOL00045584,PLATE00000119,251.75
MOL00045585,PLATE00000119,292.72
MOL00045586,PLATE00000119,344.84
MOL00045587,PLATE00000119,250.30
MOL00045588,PLATE00000119,262.69
MOL00045589,PLATE00000119,298.40
MOL00045590,PLATE00000119,258.34
MOL00045591,PLATE00000119,256.31
MOL00045592,PLATE00000119,251.33
MOL00045593,PLATE00000119,318.39
MOL00045594,PLATE00000119,334.39
MOL00045595,PLATE00000119,296.36
MOL00045596,PLATE00000119,334.39
MOL00045597,PLATE00000119,396.47
MOL00045598,PLATE00000119,263.74
MOL00045599,PLATE00000119,269.36
MOL00045600,PLATE00000119,276.41
MOL00045601,PLATE00000119,304.37
MOL00045602,PLATE00000119,254.31
MOL00045603,PLATE00000119,303.32
MOL00045604,PLATE00000119,281.36
MOL00045605,PLATE00000119,372.46
MOL00045606,PLATE00000119,287.41
MOL00045607,PLATE00000119,349.41
MOL00045608,PLATE00000119,331.42
MOL00045609,PLATE00000119,331.37
MOL00045610,PLATE00000119,374.49
MOL00045611,PLATE00000119,395.44
MOL00045612,PLATE00000119,346.43
MOL00045613,PLATE00000119,329.40
MOL00045614,PLATE00000119,357.19
MOL00045615,PLATE00000119,376.45
MOL00045616,PLATE00000119,285.34
MOL00045617,PLATE00000119,313.36
MOL00045618,PLATE00000119,373.47
MOL00045619,PLATE00000119,353.38
MOL00045620,PLATE00000119,349.41
MOL00045621,PLATE00000119,323.36
MOL00045622,PLATE00000119,391.42
MOL00045623,PLATE00000119,295.35
MOL00045624,PLATE00000119,279.40
MOL00045625,PLATE00000119,263.34
MOL00045626,PLATE00000119,287.35
MOL00045627,PLATE00000119,275.69
MOL00045628,PLATE00000119,259.28
MOL00045629,PLATE00000119,250.25
MOL00045630,PLATE00000119,269.14
MOL00045631,PLATE00000119,256.31
MOL00045632,PLATE00000119,267.75
MOL00045633,PLATE00000119,298.74
MOL00045634,PLATE00000119,282.34
MOL00045635,PLATE00000119,266.30
MOL00045636,PLATE00000119,271.70
MOL00045637,PLATE00000119,274.14
MOL00045638,PLATE00000119,279.40
MOL00045639,PLATE00000119,254.29
MOL00045640,PLATE00000119,270.35
